name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
2188,2015,503000.0,110000,1,1,1,3
2502,2019,3800000.0,20000,1,1,0,3
2273,2016,2000000.0,68089,4,2,0,3
1700,2013,225000.0,58343,4,2,1,3
1370,2018,740000.0,38817,1,0,1,3
2375,2013,750000.0,79328,1,2,1,5
1582,2019,650000.0,5621,4,2,0,3
2325,2017,625000.0,25538,4,2,1,3
1585,2018,600000.0,69779,4,0,0,3
715,2017,450000.0,56290,1,0,1,3
73,2019,5400000.0,7500,1,0,0,3
73,2019,5500000.0,8500,1,0,0,3
474,2019,779000.0,7032,4,2,0,3
1974,2016,645000.0,11000,4,0,0,3
2500,2018,2475000.0,2000,1,0,0,3
1370,2017,735000.0,70000,1,1,1,3
2269,2017,550000.0,120000,4,1,1,3
1481,2013,509999.0,148000,1,1,1,3
967,2013,459999.0,60000,1,1,1,5
1334,2015,310000.0,18000,4,1,1,3
1361,2004,105000.0,96000,4,1,1,7
469,2015,430000.0,97000,1,1,1,5
985,2013,360000.0,210000,1,1,1,7
2486,2012,400000.0,60000,1,1,1,7
618,2019,580000.0,35000,4,1,1,3
1244,2012,140000.0,120000,1,1,1,5
2110,2008,210000.0,100000,1,1,1,3
728,2017,550000.0,20000,4,1,1,3
153,2013,120000.0,110000,4,1,1,5
2365,2013,400000.0,35000,1,1,1,3
616,2018,1035000.0,15000,1,1,1,3
1433,2015,625000.0,90000,1,1,1,3
905,2008,200000.0,40000,4,1,1,3
2132,2013,316000.0,140000,1,1,1,3
1679,2017,813000.0,110000,1,1,1,3
2399,2016,1575000.0,55000,1,1,0,3
2377,2013,900000.0,73000,1,1,1,3
1473,2015,650000.0,100000,1,1,1,3
385,2015,459999.0,32000,1,1,1,5
1643,2016,565000.0,70000,1,1,1,5
2443,2011,2150000.0,50000,1,1,1,5
158,2009,150000.0,80000,4,1,1,5
49,2007,480000.0,110000,1,1,0,4
1737,2007,70000.0,80000,4,1,1,5
1770,2011,1190000.0,80000,4,1,0,5
755,2006,140000.0,100000,4,1,1,5
274,2018,900000.0,19000,1,1,1,3
989,2015,600000.0,40000,1,1,1,3
1180,2015,1100000.0,52269,1,1,1,3
1526,2010,120000.0,170000,3,1,1,5
1524,2009,120000.0,140000,4,1,1,3
1524,2010,120000.0,170000,4,1,1,5
977,2009,229999.0,60000,4,1,1,7
483,2017,570000.0,15780,4,1,1,3
829,2014,575000.0,106000,1,1,1,3
2488,2012,280000.0,80000,1,1,1,7
956,2015,580000.0,74000,1,1,1,5
1473,2018,875000.0,35000,1,1,1,5
831,2013,500000.0,70000,1,1,1,7
1437,2015,700000.0,60000,1,1,1,3
363,2016,388000.0,50000,4,1,1,5
912,2011,225000.0,80000,4,1,1,5
2095,2011,90000.0,90000,4,1,1,5
1866,2014,600000.0,114000,1,1,1,3
977,2009,235000.0,100000,4,1,1,3
931,2011,350000.0,100000,1,1,1,5
912,2011,235000.0,80000,4,1,1,5
1362,2010,190000.0,35000,4,1,1,3
2123,2011,325000.0,79000,1,1,1,3
966,2007,550000.0,2360457,4,1,1,5
2488,2011,300000.0,120000,1,1,1,7
2248,2017,550000.0,10000,4,1,1,3
1283,2013,720000.0,150000,1,1,1,5
1342,2018,310000.0,10000,4,1,1,3
1707,2010,150000.0,70000,3,1,1,5
2079,2012,260000.0,46000,1,1,1,3
628,2002,55000.0,120000,4,1,1,4
1642,2013,450000.0,108800,1,1,1,7
918,2009,199000.0,70000,4,1,1,5
1185,2018,1000000.0,35000,1,1,1,3
391,2011,240000.0,72000,1,1,1,3
1902,2018,350000.0,40000,4,1,1,3
1054,2014,530000.0,120000,1,1,1,7
158,2011,150000.0,35000,4,1,1,3
692,2019,625000.0,12500,4,1,1,3
1904,2015,210000.0,210000,4,1,1,5
1610,2018,700000.0,100000,1,1,1,5
779,2011,156000.0,110000,4,1,1,5
1077,2016,700000.0,103000,1,1,1,3
1708,2010,194000.0,577414,4,1,1,5
1359,2006,120000.0,100000,4,1,1,5
459,2015,415000.0,45000,4,1,0,3
459,2015,450000.0,45000,4,1,0,3
498,2014,325000.0,40000,4,1,1,7
672,2017,265000.0,100000,4,1,1,3
1520,2008,100000.0,120000,4,1,1,5
1028,2019,5150000.0,20000,4,0,0,3
996,2017,3200000.0,45000,1,0,0,3
2188,2015,503000.0,110000,1,1,1,3
2502,2019,3800000.0,20000,1,1,0,3
2273,2016,2000000.0,68089,4,2,0,3
1700,2013,225000.0,58343,4,2,1,3
1370,2018,740000.0,38817,1,0,1,3
604,2016,550000.0,56494,4,2,1,3
2375,2013,750000.0,79328,1,2,1,5
1582,2019,650000.0,5621,4,2,0,3
2325,2017,625000.0,25538,4,2,1,3
1585,2018,600000.0,69779,4,0,0,3
715,2017,450000.0,56290,1,0,1,3
73,2019,5400000.0,7500,1,0,0,3
73,2019,5500000.0,8500,1,0,0,3
1974,2016,645000.0,11000,4,0,0,3
2500,2018,2475000.0,2000,1,0,0,3
2266,2015,400000.0,100000,1,1,1,3
982,2013,345000.0,40000,1,1,1,3
1236,2018,850000.0,15000,1,1,1,5
1507,2018,620000.0,15000,4,1,0,3
1369,2018,700000.0,10000,4,1,1,5
2074,2012,200000.0,90000,1,1,1,3
1072,2017,660000.0,80000,1,1,1,3
1812,2015,1700000.0,39000,1,1,1,3
2036,2009,90000.0,60000,1,1,1,5
1277,2015,1050000.0,28000,1,1,1,5
396,2010,160000.0,90000,4,1,1,5
574,2006,150000.0,80000,4,1,1,7
1741,2010,200000.0,35000,4,1,1,3
2289,2011,365000.0,185000,1,1,1,5
251,2009,140000.0,110000,4,1,1,5
222,2016,360000.0,100000,1,1,1,3
531,2008,200000.0,110000,4,1,1,5
1943,2010,250000.0,100000,1,1,1,5
1944,2008,229999.0,110000,1,1,1,5
338,2011,320000.0,130000,1,1,1,5
801,2003,85000.0,68300,4,1,1,7
648,2018,1200000.0,27000,4,1,1,3
1388,2018,740000.0,9000,4,1,0,3
982,2013,345000.0,40000,1,1,1,3
1507,2019,570000.0,19000,4,1,0,5
1716,2019,490000.0,10000,4,1,1,3
2084,2013,250000.0,100000,1,1,1,3
1686,2017,430000.0,20000,4,1,0,3
664,2014,225000.0,35000,4,1,1,3
1236,2018,850000.0,15000,1,1,1,5
1507,2018,620000.0,15000,4,1,0,3
985,2014,440000.0,70000,1,1,1,5
1684,2016,800000.0,70000,1,1,1,3
1369,2018,700000.0,10000,4,1,1,5
1646,2016,600000.0,47000,1,1,1,3
2074,2012,200000.0,90000,1,1,1,3
1072,2017,660000.0,80000,1,1,1,3
1812,2015,1700000.0,39000,1,1,1,3
734,2015,450000.0,53000,1,1,1,3
1610,2013,420000.0,105000,1,1,1,5
2354,2011,500000.0,121941,1,0,1,3
2230,2016,350000.0,15000,4,1,1,3
1289,2014,280000.0,100000,1,1,1,3
1876,2013,425000.0,152186,1,0,1,5
905,2013,295000.0,82246,4,0,1,3
1657,2016,540000.0,20000,4,1,1,3
1620,2017,754000.0,40000,1,1,1,3
2372,2011,650000.0,89580,1,0,1,5
2379,2011,550000.0,250000,1,1,1,5
2373,2011,550000.0,250000,1,1,1,5
363,2019,675000.0,2789,4,0,1,3
410,2018,700000.0,35278,1,0,1,3
406,2018,795000.0,2860,1,0,1,3
2379,2010,515000.0,200000,1,1,1,3
1102,2018,450000.0,20000,4,1,1,3
704,2008,155000.0,60000,4,1,1,7
394,2011,250000.0,78562,1,0,1,3
829,2011,450000.0,96000,1,1,1,4
829,2011,450000.0,96000,1,1,1,4
1319,2003,55599.0,36088,4,1,1,3
985,2014,420000.0,50000,1,1,1,3
1545,2018,750000.0,40000,1,1,1,3
208,2020,450000.0,10000,4,1,1,3
1661,2008,175000.0,60000,1,1,1,5
962,2019,650000.0,10000,4,1,1,3
1482,2018,1050000.0,10000,1,1,1,3
831,2011,375000.0,35000,1,1,1,5
744,2014,1100000.0,80000,1,1,1,3
1269,2019,1550000.0,28000,1,1,1,3
381,2017,620000.0,35000,1,1,1,3
1007,2017,1511000.0,32000,1,1,1,3
1700,2003,135000.0,40000,4,1,1,3
831,2011,375000.0,35000,1,1,1,5
1268,2019,1650000.0,25000,1,1,0,5
1354,2016,320000.0,50000,4,1,1,3
1628,2012,400000.0,129000,1,1,1,3
1260,2015,900000.0,100000,1,1,0,5
1334,2018,310000.0,30000,4,1,1,3
2174,2018,595000.0,28000,4,1,1,5
1560,2017,800000.0,60000,1,1,1,3
1249,2013,350000.0,70000,4,1,1,3
2079,2013,275000.0,110000,1,1,1,3
1450,2019,420000.0,10000,4,1,1,3
1639,2007,250000.0,100000,1,1,1,5
1212,2008,290000.0,120000,1,1,1,5
886,2016,525000.0,60000,4,1,0,3
1175,2008,250000.0,110000,1,1,1,7
793,2007,90000.0,64000,4,1,1,3
1395,2017,430000.0,10000,4,1,1,3
1386,2017,630000.0,35000,4,1,1,3
2250,2018,550000.0,23000,4,1,1,3
1642,2019,630000.0,15000,1,1,1,5
1222,2018,850000.0,20000,1,1,1,3
1081,2011,455000.0,90000,1,1,1,3
1081,2011,445000.0,90000,1,1,1,3
985,2013,370000.0,80000,1,1,1,3
742,2016,500000.0,50000,4,1,1,3
2025,2005,95000.0,50000,1,1,1,5
2079,2012,140000.0,185000,1,1,1,5
1651,2019,550000.0,40000,4,1,1,3
1893,2017,300000.0,30000,4,1,1,3
2097,2011,150000.0,120000,1,1,1,3
1721,2011,229999.0,500000,4,1,1,5
1173,2017,880000.0,46000,1,1,1,3
2334,2011,900000.0,120000,1,1,1,3
1184,2015,720000.0,80000,1,1,1,3
979,2016,550000.0,90000,1,1,1,5
1184,2015,720000.0,90000,1,1,1,3
793,2006,70000.0,80000,4,1,1,5
1643,2016,535000.0,70000,1,1,1,3
875,2015,320000.0,91000,1,1,1,7
989,2015,500000.0,90000,1,1,1,3
1473,2014,525000.0,110000,1,1,1,5
1892,2019,220000.0,90000,4,1,1,3
2228,2018,350000.0,50000,4,1,1,3
1231,2016,530000.0,60000,1,1,1,3
1334,2013,215000.0,35000,4,1,1,3
2488,2012,335000.0,100000,1,1,1,3
875,2015,320000.0,90000,1,1,1,5
393,2011,135000.0,120000,1,1,1,5
1327,2009,175000.0,95000,4,1,1,5
1053,2017,800000.0,35000,1,1,1,3
2027,2007,78000.0,38000,4,1,1,5
559,2014,565000.0,56000,4,1,1,5
946,2017,575000.0,50000,1,1,1,3
665,2014,170000.0,70000,4,1,1,5
1342,2014,250999.0,30000,4,1,1,3
1266,2015,950000.0,188000,1,1,1,3
555,2014,650000.0,60000,4,1,1,3
2188,2013,550000.0,133000,1,1,1,3
2349,2010,650000.0,160000,1,1,1,3
1282,2013,800000.0,150000,1,1,1,5
1342,2020,250999.0,30000,4,1,1,3
1334,2013,170000.0,60000,4,1,1,5
2087,2013,250000.0,30000,1,1,1,3
126,2014,312000.0,80000,4,1,1,3
1334,2014,250000.0,20000,4,1,1,3
672,2013,200000.0,80000,4,1,1,3
1183,2016,670000.0,73000,1,1,1,3
662,2017,270000.0,50000,4,1,1,3
1050,2012,360000.0,200000,1,1,1,3
1642,2018,630000.0,46000,1,1,1,3
1319,2003,55599.0,36088,4,1,1,3
1220,2018,400000.0,50000,1,1,1,3
1418,2018,764000.0,25000,4,1,1,3
1048,2019,710000.0,30000,1,1,1,3
2020,2018,1575000.0,30000,1,1,1,3
259,2018,1050000.0,13000,1,1,1,3
1732,2019,1000000.0,15000,4,1,1,3
1559,2017,650000.0,44000,1,0,1,3
285,2015,600000.0,63000,1,1,1,3
1229,2016,509999.0,110000,1,1,1,3
891,2017,610000.0,14000,4,1,1,3
1342,2017,310000.0,35000,4,1,1,3
1054,2016,720000.0,35000,1,1,1,3
2115,2012,158000.0,110000,1,1,1,5
2105,2011,175000.0,85700,1,1,1,5
1538,2010,217000.0,120000,1,1,1,3
481,2013,484999.0,50000,1,1,1,3
2320,2012,315000.0,100000,1,1,1,3
878,2016,550000.0,35000,1,1,1,3
1667,2012,280000.0,70000,4,1,1,5
270,2013,350000.0,90000,4,1,1,3
1266,2017,1150000.0,42000,1,1,1,5
735,2016,420000.0,30000,4,1,1,5
925,2011,290000.0,90000,4,1,1,7
109,2012,180000.0,60000,4,1,1,3
1450,2010,160000.0,162000,4,1,1,3
2153,2017,66000.0,70000,4,1,1,7
1712,2015,369000.0,20000,4,1,1,5
2167,2012,300000.0,80000,1,1,1,5
1068,2008,350000.0,90000,1,1,1,3
900,2008,220000.0,120000,4,1,0,5
167,2005,160000.0,220000,1,1,1,3
1639,2009,221000.0,100000,1,1,1,5
2269,2017,400000.0,35000,4,1,1,3
2277,2004,250000.0,120000,4,1,1,5
1061,2011,390000.0,120000,1,1,1,4
1450,2012,190000.0,110000,4,1,1,3
1904,2017,300000.0,60000,4,1,1,3
929,2017,750000.0,27000,1,1,1,3
1610,2016,650000.0,50000,1,1,1,3
483,2018,635000.0,40000,4,1,1,3
829,2013,520000.0,88000,1,1,1,5
1181,2020,1500000.0,50000,1,1,1,3
831,2012,415000.0,80000,1,1,1,5
691,2019,700000.0,60000,1,1,1,3
1634,2017,484999.0,26000,4,1,1,5
327,2007,120000.0,80000,4,1,1,5
665,2014,220000.0,60000,4,1,1,5
905,2014,320000.0,80000,4,1,1,5
1642,2011,375000.0,90000,1,1,1,5
831,2012,440000.0,80000,1,1,1,5
719,2019,550000.0,15000,4,1,0,3
1663,2017,640000.0,35000,1,1,1,5
2308,2014,420000.0,120000,1,1,1,3
734,2016,330000.0,63000,1,1,1,7
2425,2019,800000.0,25000,1,1,1,3
1701,2011,240000.0,64500,4,1,1,3
1108,2016,360000.0,100000,1,1,1,5
828,2017,750000.0,40000,1,1,1,3
924,2017,570000.0,15000,4,1,1,5
2319,2015,450000.0,25000,1,1,1,3
1536,2016,270000.0,82000,4,1,1,7
1473,2012,459999.0,87000,1,1,1,3
1354,2015,240000.0,80000,4,1,1,5
1866,2012,320000.0,110000,1,1,1,7
2123,2011,149000.0,148000,1,1,1,5
1182,2018,1500000.0,40000,1,1,1,3
622,2011,180000.0,70000,4,1,1,3
783,2012,185000.0,70000,3,1,1,5
1308,2008,65000.0,40000,4,1,1,5
2108,2010,130000.0,120000,1,1,1,3
350,2012,330000.0,60000,1,1,1,3
2122,2011,190000.0,90000,1,0,1,3
1642,2014,501000.0,68000,1,0,1,3
468,2017,600000.0,24500,1,0,1,3
1282,2012,570000.0,77000,1,0,1,5
479,2015,450000.0,85000,1,0,1,3
2302,2011,285000.0,45500,4,0,1,3
1642,2014,490000.0,67000,1,0,1,3
1642,2014,500000.0,77000,1,0,1,3
672,2016,275000.0,47000,4,0,1,3
2241,2017,440000.0,57000,4,0,1,3
930,2018,825000.0,71500,1,0,1,3
2314,2012,411000.0,110000,1,0,1,3
1610,2013,470000.0,82000,1,0,1,5
1642,2013,445000.0,70000,1,0,1,5
1389,2017,752000.0,28000,1,0,1,3
1972,2016,650000.0,125000,1,0,1,5
1642,2013,450000.0,67000,1,0,1,5
527,2011,350000.0,93500,4,0,1,7
1649,2012,511000.0,8500,4,0,1,3
1387,2016,700000.0,80000,1,0,1,3
2400,2016,1800000.0,30000,1,1,0,3
378,2018,550000.0,14200,4,1,1,3
329,2007,142000.0,97000,4,1,1,3
2166,2012,725000.0,90000,1,1,1,3
921,2017,630000.0,30000,4,1,1,3
984,2015,480000.0,50000,4,1,1,3
1354,2016,330000.0,30000,4,1,1,3
1504,2017,500000.0,20000,4,1,1,3
2463,2012,300000.0,60300,1,1,1,3
2266,2015,400000.0,35000,1,1,1,3
2186,2011,320000.0,80000,1,1,1,3
908,2008,180000.0,44391,4,1,1,5
1383,2016,530000.0,58000,1,1,1,3
1052,2015,600000.0,40000,1,1,1,3
1471,2017,780000.0,66000,1,1,1,5
551,2016,700000.0,110000,1,1,1,3
103,2013,175000.0,56315,1,1,1,3
1075,2017,735000.0,70000,1,1,1,3
2319,2013,325000.0,120000,1,1,1,3
168,2006,225000.0,100000,1,1,1,3
2266,2015,350000.0,90000,1,1,1,5
1706,2006,110000.0,120000,3,1,1,7
1743,2007,85000.0,160000,4,1,1,4
1612,2009,225000.0,120000,1,1,1,7
2081,2010,111000.0,100000,1,1,1,5
1724,2007,150000.0,70000,4,1,1,7
665,2017,300000.0,15151,4,1,1,5
1149,2015,630000.0,60000,1,1,1,3
901,2011,206000.0,100000,4,1,1,3
1700,2006,70000.0,110000,4,1,1,4
719,2019,567000.0,7000,4,1,0,3
1700,2005,65000.0,35000,4,1,1,3
1610,2016,550000.0,60000,1,1,1,5
905,2010,140000.0,70000,4,1,1,4
1904,2016,300000.0,30000,4,1,1,3
742,2015,400000.0,128000,4,1,1,3
1643,2011,340000.0,160000,1,1,1,5
2371,2012,850000.0,120000,1,1,1,5
1643,2014,570000.0,15000,1,1,1,3
1610,2017,699000.0,60000,1,1,1,3
497,2013,355000.0,80000,4,1,1,3
1611,2016,690000.0,80000,1,1,1,3
332,2006,180000.0,114321,1,1,1,5
2079,2013,200000.0,120000,1,1,1,3
1206,2012,575000.0,120000,1,1,1,5
2319,2014,415000.0,146000,1,1,1,3
911,2012,350000.0,30000,3,1,1,3
662,2017,350000.0,20000,4,1,1,3
2402,2017,632000.0,150000,1,1,1,3
1454,2014,325000.0,70000,0,1,1,5
684,2013,511000.0,90000,4,1,1,5
527,2010,300000.0,100000,4,1,1,7
1700,2005,70000.0,188000,4,1,1,4
913,2008,180000.0,100000,4,1,1,7
1028,2019,5150000.0,20000,4,0,0,3
996,2017,3200000.0,45000,1,0,0,3
2188,2015,503000.0,110000,1,1,1,3
2273,2016,2000000.0,68089,4,2,0,3
1700,2013,225000.0,58343,4,2,1,3
1370,2018,740000.0,38817,1,0,1,3
604,2016,550000.0,56494,4,2,1,3
2375,2013,750000.0,79328,1,2,1,5
1582,2019,650000.0,5621,4,2,0,3
2325,2017,625000.0,25538,4,2,1,3
1585,2018,600000.0,69779,4,0,0,3
715,2017,450000.0,56290,1,0,1,3
73,2019,5400000.0,7500,1,0,0,3
73,2019,5500000.0,8500,1,0,0,3
474,2019,779000.0,7032,4,2,0,3
1974,2016,645000.0,11000,4,0,0,3
2500,2018,2475000.0,2000,1,0,0,3
919,2017,730000.0,37333,4,1,1,3
1473,2014,450000.0,15000,1,1,1,5
804,2012,550000.0,330000,4,1,1,5
1703,2017,420000.0,60000,0,1,1,3
2308,2016,509999.0,80000,1,1,1,5
2355,2015,905000.0,110000,1,1,1,3
1643,2010,240000.0,134000,1,1,1,5
1359,2011,140000.0,72000,4,1,1,5
2356,2006,300000.0,140000,1,1,1,5
1536,2015,300000.0,80000,4,1,1,5
1612,2010,225000.0,120000,1,1,1,5
2357,2015,860000.0,90000,1,1,1,5
1875,2012,400000.0,100000,1,1,1,5
1606,2009,190000.0,90000,4,1,1,7
481,2013,350000.0,140000,1,1,1,7
158,2010,75000.0,120000,4,1,1,3
1677,2019,860000.0,35000,1,1,0,3
1354,2014,250000.0,50000,4,1,1,5
816,2017,700000.0,82000,1,1,1,3
1643,2014,399000.0,70000,1,1,1,7
1536,2016,320000.0,90000,4,1,1,3
2336,2015,2000000.0,60000,1,1,0,3
1952,2014,1100000.0,79000,1,1,1,5
2373,2011,750000.0,291000,1,1,1,5
2373,2010,750000.0,250000,1,1,1,5
1046,2018,530000.0,20000,1,1,1,3
1439,2017,750000.0,53000,1,1,1,3
2224,2017,450000.0,89000,1,1,1,3
1613,2013,459999.0,35000,4,1,1,5
1742,2013,235000.0,43000,4,1,1,5
781,2009,180000.0,80000,4,1,1,5
800,2007,140000.0,80000,4,1,1,5
967,2014,620000.0,110000,1,1,1,3
664,2012,190000.0,100000,4,1,1,3
674,2018,380000.0,25000,4,1,1,3
294,2019,1145000.0,20000,1,1,1,3
2263,2017,540000.0,70000,1,1,1,3
2373,2011,800000.0,197000,1,1,1,3
1702,2006,150000.0,100000,4,1,1,5
1320,1995,55000.0,70000,4,1,1,3
1266,2015,919999.0,140000,1,1,1,3
1488,2008,75000.0,86000,4,1,1,5
1364,2009,135000.0,50000,4,1,1,3
2230,2017,340000.0,40300,4,1,1,3
2356,2010,525000.0,120000,1,1,1,5
1395,2016,411000.0,25000,4,1,1,5
1708,2010,150000.0,155000,4,1,1,7
588,2015,575000.0,50000,4,1,0,3
969,2017,595000.0,30030,4,0,1,3
891,2017,525000.0,29029,4,0,1,3
1538,2012,335000.0,72072,1,0,1,3
391,2012,300000.0,54000,1,1,1,3
948,2012,415000.0,82082,1,0,1,3
1281,2016,925000.0,48000,1,1,1,5
1464,2016,750000.0,20000,4,1,1,3
847,2018,1150000.0,49000,1,1,0,3
202,2015,260000.0,35000,4,1,1,7
1619,2011,347000.0,80600,1,1,1,3
671,2013,195000.0,58609,4,1,1,5
1703,2016,320000.0,43000,0,1,1,5
978,2016,590000.0,16500,4,1,1,3
2372,2012,650000.0,138000,1,1,1,5
1163,2013,509999.0,165500,1,1,1,5
1622,2011,350000.0,120000,1,1,1,5
2179,2018,749000.0,30000,1,1,1,3
2088,2010,150000.0,70000,1,1,1,5
760,2001,33983.0,80000,4,1,1,5
1749,2003,58000.0,170000,4,1,1,7
1244,2011,200000.0,120000,1,1,1,7
1091,1998,210000.0,47990,1,1,1,5
2072,2014,240000.0,168000,1,1,1,5
453,2017,515000.0,60000,1,1,1,5
1362,2008,145000.0,120000,4,1,1,5
1727,2016,450000.0,5800,4,1,1,5
1326,2010,179000.0,68700,4,1,1,7
873,2007,220000.0,108000,4,1,1,7
2269,2020,500000.0,40000,4,1,1,3
352,2009,190000.0,100000,1,1,1,5
105,2015,200000.0,40000,1,1,1,3
279,2018,850000.0,90000,4,1,1,3
2471,2011,270000.0,60000,4,1,1,5
672,2016,335000.0,17000,4,1,1,3
1727,2018,459999.0,5000,4,1,1,3
1675,2017,710000.0,60000,1,1,1,3
1600,2015,330000.0,140000,1,1,1,5
1006,2017,1515000.0,15000,1,1,1,3
2175,2018,750000.0,25000,4,1,1,3
159,2016,160000.0,50000,4,1,1,5
106,2016,215000.0,60000,1,1,1,5
2141,2012,60000.0,40000,4,1,1,5
1613,2014,480000.0,72000,4,1,1,3
2120,2012,140000.0,195000,1,1,1,5
661,2012,200000.0,70000,4,1,1,3
1826,2013,400000.0,83000,1,1,1,3
665,2012,180000.0,100000,4,1,1,5
1657,2015,550000.0,25000,4,1,1,3
1646,2016,550000.0,50000,1,1,1,3
1473,2012,550000.0,67000,1,1,1,3
1747,2011,270000.0,30000,4,1,1,3
1916,2013,315000.0,85000,1,1,1,3
1236,2018,875000.0,25000,1,1,1,3
2358,2007,400000.0,170000,1,1,1,3
1168,2014,540000.0,110000,1,1,1,3
1703,2017,350000.0,60000,0,1,1,3
831,2011,360000.0,80000,1,1,1,5
1721,2014,300000.0,31000,4,1,1,3
734,2014,350000.0,100000,1,1,1,3
1133,2016,650000.0,130000,1,1,1,3
1709,2016,350000.0,20000,4,1,1,3
288,2017,700000.0,60000,1,1,1,3
1610,2013,415000.0,102996,1,1,1,5
2182,2017,830000.0,35000,1,1,1,3
209,2018,430000.0,5000,4,1,1,5
282,2017,850000.0,60000,1,1,1,3
1623,2017,650000.0,70000,4,1,1,3
844,2008,120000.0,120000,1,1,1,5
1229,2016,730000.0,65100,1,1,1,5
1506,2019,525000.0,20000,4,1,0,3
955,2015,600000.0,108000,1,1,1,3
781,2009,150000.0,77000,4,1,1,3
1721,2015,409999.0,18500,4,1,1,3
613,2015,500000.0,35000,4,1,1,3
829,2011,475000.0,80000,1,1,1,3
665,2013,190000.0,70000,4,1,1,3
1277,2014,750000.0,80000,1,1,1,5
1853,2014,525000.0,120000,1,1,1,5
118,2012,495000.0,82000,1,1,1,7
985,2015,550000.0,60000,1,1,1,3
1282,2012,595000.0,129000,1,1,1,7
2327,2015,2000000.0,120000,1,1,1,3
2186,2010,400000.0,120000,1,1,1,4
223,2015,500000.0,96500,1,1,1,3
1702,2017,340000.0,52412,4,0,1,3
287,2013,480000.0,87452,1,0,1,5
272,2018,750000.0,17000,1,1,1,3
1708,2008,100000.0,66530,4,1,1,5
223,2015,425000.0,96500,1,1,1,3
538,2010,285000.0,79000,4,1,1,3
1231,2016,625000.0,50000,1,1,1,3
229,2012,170000.0,60000,1,1,1,5
2272,2018,459999.0,35000,4,1,1,3
221,2015,450000.0,120000,1,1,1,3
1593,2019,650000.0,10000,4,1,0,3
950,2017,600000.0,15000,4,1,1,3
1330,2013,178000.0,70000,0,1,1,5
1334,2016,300000.0,5000,4,1,1,3
1362,2009,150000.0,40000,4,1,1,3
697,2019,590000.0,10000,4,1,1,3
665,2016,310000.0,25000,4,1,1,3
2272,2017,400000.0,53000,4,1,1,3
1174,2014,520000.0,110000,1,1,1,5
8,2013,300000.0,200000,1,1,1,5
1255,2019,1000000.0,22000,4,1,1,3
1715,2003,65000.0,70000,4,1,1,4
481,2015,509999.0,75000,1,1,1,5
1723,2012,221000.0,70000,4,1,1,3
2485,2014,390000.0,64000,4,1,1,7
1504,2002,350000.0,60000,4,1,1,3
1362,2009,195000.0,40000,4,1,1,3
38,2010,1750000.0,110000,1,1,0,5
1207,2013,600000.0,60000,1,1,1,3
989,2015,615000.0,72000,1,1,1,3
980,2013,350000.0,70000,1,1,1,5
104,2012,140000.0,75000,1,1,1,3
938,2017,650000.0,32331,1,1,1,5
644,2016,1100000.0,70000,1,1,1,3
934,2010,285000.0,80000,1,1,1,5
159,2011,190000.0,20000,4,1,1,5
1837,2012,350000.0,110000,4,1,1,3
727,2014,400000.0,40000,4,1,1,5
2397,2016,2100000.0,40000,4,1,0,3
984,2015,434999.0,90000,4,1,1,5
1613,2014,450000.0,50000,4,1,1,5
186,2001,45000.0,137000,4,1,1,3
966,2015,450000.0,60000,4,1,1,3
1646,2017,580000.0,30000,1,1,1,3
642,2016,900000.0,98000,1,1,1,3
2088,2009,140000.0,120000,1,1,1,7
722,2017,525000.0,30000,4,1,1,3
2088,2009,114999.0,120000,1,1,1,7
2230,2016,399000.0,40000,4,1,1,3
795,2006,150000.0,100000,4,1,1,5
2049,2012,275000.0,90000,1,1,1,5
933,2011,340000.0,80000,1,1,1,5
668,2012,222000.0,120000,3,1,1,3
1219,2013,850000.0,200000,1,1,0,3
2038,2007,70000.0,110000,1,1,1,5
2228,2017,430000.0,38000,4,1,1,5
2228,2017,430000.0,35000,4,1,1,5
784,2005,95000.0,125000,4,1,1,4
1887,2012,500000.0,120000,1,1,1,5
1863,2012,500000.0,110000,1,1,1,5
2069,2010,229999.0,140000,1,1,1,3
1203,2009,600000.0,155000,1,1,0,5
793,2007,200000.0,120000,4,1,1,5
1917,2017,500000.0,80000,1,1,1,5
1081,2010,315000.0,120000,1,1,1,5
1724,2011,265000.0,80000,4,1,1,3
370,2015,350000.0,110000,1,1,1,5
2084,2012,200000.0,230000,1,1,1,3
2036,2011,114999.0,172000,1,1,1,5
978,2014,425000.0,25000,4,1,1,3
275,2019,900000.0,35000,1,1,1,3
1165,2014,550000.0,126000,1,1,1,3
616,2018,900000.0,30000,1,1,1,3
901,2011,165000.0,97000,4,1,1,7
821,2016,850000.0,120000,1,1,0,3
827,2016,850000.0,120000,1,1,1,3
1238,2014,550000.0,80000,1,1,1,5
1619,2011,500000.0,60000,1,1,1,5
901,2011,160000.0,60000,4,1,1,3
547,2015,670000.0,60000,1,1,1,3
1665,2014,430000.0,90000,1,1,1,3
887,2015,375000.0,30000,4,1,1,3
1600,2016,500000.0,35000,1,1,1,3
1600,2016,500000.0,35000,1,1,1,3
1266,2017,1350000.0,25000,1,1,1,3
2421,2018,600000.0,40000,1,1,1,3
644,2017,1200000.0,25000,1,1,1,3
76,2013,3750000.0,56000,1,0,0,3
1625,2018,795000.0,41779,4,0,1,3
590,2016,625000.0,54000,4,0,1,3
1771,2016,2900000.0,31000,1,0,0,3
1512,2017,625000.0,37000,1,1,0,3
2280,2018,1400000.0,13534,4,0,1,3
